BUYER_STATE,BUYER_COUNTY,YEAR,TOTAL_MME
GA,CHATTOOGA,2008,18297827.4383435
GA,CHATTOOGA,2009,20611091.160661
GA,CHATTOOGA,2010,21515521.9146185
GA,CHATTOOGA,2011,23095138.31073675
GA,CHATTOOGA,2012,24430113.47998
GA,CHATTOOGA,2013,22458851.583533
GA,CHATTOOGA,2014,23149511.8996115
GA,CHATTOOGA,2015,22544165.076278
GA,CHATTOOGA,2016,21934464.773087997
GA,CHATTOOGA,2017,20598614.711952
GA,CHATTOOGA,2018,18442629.993136
GA,CHATTOOGA,2019,16096741.249657
GA,CHEROKEE,2006,89605462.4521417
GA,CHEROKEE,2007,110916883.8491614
GA,CHEROKEE,2008,124328870.1890725
GA,CHEROKEE,2009,142205385.048958
GA,CHEROKEE,2010,160281577.8705735
GA,CHEROKEE,2011,190422323.41178024
GA,CHEROKEE,2012,176555967.32722625
GA,CHEROKEE,2013,178136147.83806774
GA,CHEROKEE,2014,194881919.198221
GA,CHEROKEE,2015,209526190.252428
GA,CHEROKEE,2016,226956310.062612
GA,CHEROKEE,2017,217904603.11032948
GA,CHEROKEE,2018,201336071.6029895
GA,CHEROKEE,2019,190570868.0043755
GA,CLAY,2006,1503635.217685
GA,CLAY,2007,1510072.625393
GA,CLAY,2008,1421065.66875
GA,CLAY,2009,1463038.743528
GA,CLAY,2010,2025666.599225
GA,CLAY,2011,1849891.636252
GA,CLAY,2012,1717670.05208
GA,CLAY,2013,913346.9188805
GA,CLAY,2014,678317.4950685
GA,CLAY,2015,508076.4062375
GA,CLAY,2016,421714.23225799995
GA,CLAY,2017,303787.11943399993
GA,CLAY,2018,166610.66524699997
GA,CLAYTON,2018,95201429.41897549
GA,CLINCH,2006,3550522.42809975
GA,CLINCH,2007,4461260.193348
GA,CLINCH,2008,4790136.8314295
GA,CLINCH,2009,4727257.741061
GA,CLINCH,2010,6223917.12395
GA,CLINCH,2011,6854474.349034
GA,CLINCH,2012,6903755.4931075
GA,CLINCH,2013,6997108.476282
GA,CLINCH,2014,8058123.3256255
GA,CLINCH,2015,8270211.094266
GA,CLINCH,2016,7927111.407461999
GA,CLINCH,2017,9300221.18949
GA,CLINCH,2018,9887563.28332
GA,CLINCH,2019,9085955.660073
GA,COFFEE,2006,42407775.2298795
GA,COFFEE,2007,41276841.403503
GA,COFFEE,2008,46500217.24188615
GA,COFFEE,2009,52104402.32433975
GA,COFFEE,2010,80270157.43870075
GA,COFFEE,2011,91256451.217467
GA,COFFEE,2012,77854080.5616592
GA,COFFEE,2013,77775644.323476
GA,COFFEE,2014,79880229.258265
GA,COFFEE,2015,85918993.74847999
GA,COFFEE,2016,87705251.132947
GA,COFFEE,2017,91544316.370811
GA,COFFEE,2018,90436570.157608
GA,COFFEE,2019,93219136.992356
GA,COLQUITT,2006,16254765.7558261
GA,COLQUITT,2007,18986296.15454225
GA,COLQUITT,2008,21290455.771255
GA,COLQUITT,2009,20654139.00009375
GA,COLQUITT,2010,22155880.3486345
GA,COLQUITT,2011,24206986.484837
GA,COLQUITT,2012,26075988.520090494
GA,COLQUITT,2013,25805384.5401495
GA,COLQUITT,2014,29603982.7785135
GA,COLQUITT,2015,29455348.677523
GA,COLQUITT,2016,30939239.433415
GA,COLQUITT,2017,29766503.425863
GA,COLQUITT,2018,27749924.551522
GA,COLQUITT,2019,29258580.359043
GA,COLUMBIA,2016,131999184.329456
GA,COLUMBIA,2017,121677388.304055
GA,COOK,2006,4322551.34449125
GA,COOK,2007,4834062.3017945
GA,COOK,2008,6682509.6593895
GA,COOK,2009,7277599.05515925
GA,COOK,2010,9051814.98369
GA,COOK,2011,11518723.30156575
GA,COOK,2012,10988863.83507
GA,COOK,2013,10374444.951727
GA,COOK,2014,10244316.895376
GA,COOK,2015,11342643.363687
GA,COOK,2016,12047772.560538
GA,COOK,2017,12689496.677192
GA,COOK,2018,10861108.757605
GA,COOK,2019,11491075.285001
GA,COWETA,2010,90777061.74353424
GA,COWETA,2011,127273993.0507773
GA,COWETA,2012,116986170.7013405
GA,COWETA,2013,123854199.744733
GA,COWETA,2014,162103225.327607
GA,COWETA,2015,147943994.56323358
GA,COWETA,2016,139917572.22133598
GA,COWETA,2017,137632328.518012
GA,COWETA,2018,126564464.0740135
GA,COWETA,2019,128301165.960045
GA,CRAWFORD,2006,1748245.8738135
GA,CRAWFORD,2007,2363984.27597575
GA,CRAWFORD,2008,3089320.854712
GA,CRAWFORD,2009,2798387.75827
GA,CRAWFORD,2010,3247588.45821
GA,CRAWFORD,2011,4053635.057297
GA,CRAWFORD,2012,4272241.77642
GA,CRAWFORD,2013,4120239.511939
GA,CRAWFORD,2014,3623884.409713
GA,CRAWFORD,2015,3947487.984124999
GA,CRAWFORD,2016,3915416.1927999994
GA,CRAWFORD,2017,3699639.260534
GA,CRAWFORD,2018,3728605.135066
GA,CRAWFORD,2019,3416010.06895
GA,CRISP,2006,15894654.61387475
GA,CRISP,2007,17293985.87197125
GA,CRISP,2008,17534961.6253732
GA,CRISP,2009,18828531.8718545
GA,CRISP,2010,21500504.77182975
GA,CRISP,2011,24468071.23324375
GA,CRISP,2012,25803514.1796785
GA,CRISP,2013,28159997.061598506
GA,CRISP,2014,30136904.346377
GA,CRISP,2015,30961084.405494995
GA,CRISP,2016,30538904.954407997
GA,CRISP,2017,117463363.320166
GA,CRISP,2018,28051975.933581
GA,CRISP,2019,28735861.099556997
GA,DADE,2006,9283320.843756
GA,DADE,2007,12605969.2697715
GA,DADE,2008,12444930.182994
GA,DADE,2009,11969191.078313
GA,DADE,2010,14142235.8324767
GA,DADE,2011,13105963.3396865
GA,DADE,2012,23365140.145532
GA,DADE,2013,54522925.853015
GA,DADE,2014,94514348.723413
GA,DADE,2015,111143541.61522602
GA,DADE,2016,154177699.61774403
GA,DADE,2017,158865364.87416202
GA,DADE,2018,154775730.44883603
GA,DADE,2019,166893525.36726803
GA,DAWSON,2006,25733830.779385
GA,DAWSON,2007,26858998.90023125
GA,DAWSON,2008,29814993.55939925
GA,DAWSON,2009,32440179.7439785
GA,DAWSON,2010,35455838.21361
GA,DAWSON,2011,34150145.5320365
GA,DAWSON,2012,31582487.3254525
GA,DAWSON,2013,30222238.5672015
GA,DAWSON,2014,30829751.4646655
GA,DECATUR,2006,27387161.605529
GA,DECATUR,2007,31401752.96948325
GA,DECATUR,2008,36726476.56099575
GA,DECATUR,2009,39494248.221759
GA,DECATUR,2010,37717991.0395255
GA,DECATUR,2011,36581952.722546495
GA,DECATUR,2012,36812542.9579725
GA,DECATUR,2013,34812903.412365
GA,DECATUR,2014,32019256.438889
GA,DECATUR,2015,34121906.635759994
GA,DECATUR,2016,34679989.237884
GA,DECATUR,2017,36150548.971687
GA,DECATUR,2018,37842841.751256995
GA,DECATUR,2019,36322249.500099994
GA,DODGE,2006,22705334.473801
GA,DODGE,2007,24897255.0052549
GA,DODGE,2008,22422653.5679955
GA,DODGE,2009,23892403.4075605
GA,DODGE,2010,27693832.2256155
GA,DODGE,2011,32460609.51372325
GA,DODGE,2012,35651309.938011
GA,DODGE,2013,38755548.0919515
GA,DODGE,2014,40242863.213725
GA,DODGE,2015,37679428.404567994
GA,DODGE,2016,39114799.159608
GA,DODGE,2017,45772193.144857
GA,DODGE,2018,38694286.59815399
GA,DODGE,2019,34099298.09589
GA,DOOLY,2006,1337650.00713075
GA,DOOLY,2007,1363191.301848
GA,DOOLY,2008,1359515.997242
GA,DOOLY,2009,1050595.893992
GA,DOOLY,2010,1318967.074338
GA,DOOLY,2011,1488559.945571
GA,DOOLY,2012,1465894.152206
GA,DOOLY,2013,2683983.292113
GA,DOOLY,2014,3525632.59746
GA,DOOLY,2015,3282596.047543
GA,DOOLY,2016,3368544.7277009995
GA,DOOLY,2017,3051730.700769999
GA,DOOLY,2018,2657157.2772849994
GA,DOOLY,2019,2609967.173679
GA,DOUGHERTY,2006,85842709.08896574
GA,DOUGHERTY,2008,87545718.44810875
GA,DOUGHERTY,2009,91144197.58940025
GA,DOUGHERTY,2010,100336637.25220276
GA,DOUGHERTY,2011,104862731.12960348
GA,DOUGHERTY,2012,116242125.7039095
GA,DOUGHERTY,2013,104568544.711652
GA,DOUGHERTY,2014,106635991.4070535
GA,DOUGHERTY,2015,103111287.38708
GA,DOUGHERTY,2016,98267504.00697549
GA,DOUGHERTY,2017,92090082.476002
GA,DOUGHERTY,2018,84613066.278137
GA,DOUGHERTY,2019,79238947.051385
GA,DOUGLAS,2006,85082894.01170835
GA,DOUGLAS,2007,97352343.00697076
GA,DOUGLAS,2008,109153049.79643
GA,DOUGLAS,2009,123654408.358458
GA,DOUGLAS,2010,139845921.45130923
GA,DOUGLAS,2011,174130302.731279
GA,DOUGLAS,2012,148448651.71359923
GA,DOUGLAS,2013,141202884.315493
GA,DOUGLAS,2014,149300771.098479
GA,DOUGLAS,2015,156224714.43940797
GA,DOUGLAS,2016,158498841.67121997
GA,DOUGLAS,2017,151707137.0196795
GA,DOUGLAS,2018,140431872.7378085
GA,DOUGLAS,2019,131448474.524074
GA,EARLY,2006,2625856.03879425
GA,EARLY,2007,3232877.6608745
GA,EARLY,2008,4643235.4059455
GA,EARLY,2009,2934154.5489935
GA,EARLY,2010,3314667.3203435
GA,EARLY,2011,3335043.612607
GA,EARLY,2012,4063760.253223
GA,EARLY,2013,4529808.2087155
GA,EARLY,2014,5602884.108638
GA,EARLY,2015,5858174.5785489995
GA,EARLY,2016,5895578.471049
GA,EARLY,2017,5329103.622297999
GA,EARLY,2018,5069823.201264999
GA,EARLY,2019,4855102.798954999
GA,EFFINGHAM,2006,21547175.9672185
GA,EFFINGHAM,2007,27078015.7156475
GA,EFFINGHAM,2008,28174630.975387648
GA,EFFINGHAM,2009,34485427.116908
GA,EFFINGHAM,2010,35698223.41058875
GA,EFFINGHAM,2011,42269033.716566995
GA,EFFINGHAM,2012,43368353.117716245
GA,EFFINGHAM,2013,44752714.480317995
GA,EFFINGHAM,2014,50239508.362546995
GA,EFFINGHAM,2015,56056773.62660399
GA,EFFINGHAM,2016,52738840.299996
GA,EFFINGHAM,2017,50570587.80138299
GA,EFFINGHAM,2018,38692243.22504009
GA,EFFINGHAM,2019,32734288.4997735
GA,ELBERT,2006,15606644.1487095
GA,ELBERT,2007,17332618.5170215
GA,ELBERT,2008,21582914.91799225
GA,ELBERT,2009,21691921.480486
GA,ELBERT,2010,22016726.862789
GA,ELBERT,2011,27372410.952379
GA,ELBERT,2012,29491600.90746075
GA,ELBERT,2013,32743595.444595497
GA,ELBERT,2014,39986916.7503345
GA,ELBERT,2015,43910721.406008
GA,ELBERT,2016,40142302.836642995
GA,ELBERT,2017,42080472.45245399
GA,ELBERT,2018,39945272.020155
GA,ELBERT,2019,38479484.72876699
GA,EMANUEL,2006,20841233.62338385
GA,EMANUEL,2007,30381606.48787775
GA,EMANUEL,2008,27009353.971430648
GA,EMANUEL,2009,19972117.0275125
GA,EMANUEL,2010,21516957.66318625
GA,EMANUEL,2011,27991959.75980075
GA,EMANUEL,2012,30014485.123563997
GA,EMANUEL,2013,28339478.063877497
GA,EMANUEL,2014,27049612.118055
GA,EMANUEL,2015,29806012.813038997
GA,EMANUEL,2016,31428045.510801
GA,EMANUEL,2017,28200385.60589
GA,EMANUEL,2018,25444721.198484
GA,EMANUEL,2019,23562032.315436
GA,EVANS,2006,10520060.704391
GA,EVANS,2007,12236443.72074175
GA,EVANS,2008,13485087.16836425
GA,EVANS,2009,13306695.635402
GA,EVANS,2010,14752809.057885
GA,EVANS,2011,17078032.100516
GA,EVANS,2012,17017102.097381998
GA,EVANS,2013,16116937.947601
GA,EVANS,2014,16166581.645869
GA,EVANS,2015,15609979.229257
GA,EVANS,2016,15058172.883691998
GA,EVANS,2017,13960881.303299
GA,EVANS,2018,12853599.92253
GA,EVANS,2019,12534119.954772498
GA,FANNIN,2006,22568771.752037648
GA,FANNIN,2007,27921102.51012075
GA,FANNIN,2008,28947747.1051547
GA,FANNIN,2009,33287585.12237925
GA,FANNIN,2010,36595457.0475565
GA,FANNIN,2011,31924680.747835
GA,FANNIN,2012,31613844.5710035
GA,FANNIN,2013,30812980.9143855
GA,FANNIN,2014,31553508.002051
GA,FANNIN,2015,34811324.072844
GA,FANNIN,2016,37796795.119773
GA,FANNIN,2017,41305704.4986795
GA,FANNIN,2018,39326899.49452999
GA,FANNIN,2019,38372389.357971
GA,FAYETTE,2006,67847799.63448645
GA,FAYETTE,2007,70315878.37661625
GA,FAYETTE,2008,73334678.6832238
GA,FAYETTE,2009,77652698.3092355
GA,FAYETTE,2010,89029479.8279427
GA,FAYETTE,2011,109776172.48432957
GA,FAYETTE,2012,101370182.10345876
GA,FAYETTE,2013,103783500.0696505
GA,FAYETTE,2014,108113400.3959515
GA,FAYETTE,2015,107014434.55147898
GA,FAYETTE,2016,106375489.407859
GA,FAYETTE,2017,102550300.1617418
GA,FAYETTE,2018,96205585.228073
GA,FAYETTE,2019,87347727.62697749
GA,FORSYTH,2006,57695233.91772025
GA,FORSYTH,2007,68999601.9597535
GA,FORSYTH,2008,81509865.10408054
GA,FORSYTH,2009,103327410.30309723
GA,FRANKLIN,2006,31403413.1755865
GA,FRANKLIN,2007,31939157.38848
GA,FRANKLIN,2008,30897778.478210498
GA,FRANKLIN,2009,33957989.148783
GA,FRANKLIN,2010,35581756.26315575
GA,FRANKLIN,2011,39912392.2584995
GA,FRANKLIN,2012,41397707.0542646
GA,FRANKLIN,2013,43251667.55385
GA,FRANKLIN,2014,41174232.938763
GA,FRANKLIN,2015,34963878.26868
GA,FRANKLIN,2016,38598844.162337
GA,FRANKLIN,2017,32900281.572279494
GA,FRANKLIN,2018,30492299.206373
GA,FRANKLIN,2019,27460262.955746997
GA,GILMER,2006,28334082.23918325
GA,GILMER,2007,29664433.1460535
GA,GILMER,2008,33061121.3931152
GA,GILMER,2009,37893218.966678
GA,GILMER,2010,38584597.2657675
GA,GILMER,2011,43324436.839438
GA,GILMER,2012,43581493.88914
GA,GILMER,2013,48225809.2779775
GA,GILMER,2014,46782310.002891
GA,GILMER,2015,47448839.433106
GA,GILMER,2016,48189452.780067
GA,GILMER,2017,42953668.22743499
GA,GILMER,2018,38624531.821664
GA,GILMER,2019,35839677.5904625
GA,GLASCOCK,2006,302.70000000000005
GA,GLASCOCK,2007,1210.8000000000002
GA,GLASCOCK,2008,1390.8000000000002
GA,GLASCOCK,2010,360.0
GA,GLYNN,2006,65081774.778031245
GA,GLYNN,2007,76109198.04446495
GA,GLYNN,2008,82244710.56910084
GA,GLYNN,2009,100339727.80984823
GA,GLYNN,2010,119129114.98125674
GA,GLYNN,2011,122909964.0763375
GA,GLYNN,2012,116830745.35443
GA,GLYNN,2013,109860184.847857
GA,GLYNN,2014,109339901.17473447
GA,GLYNN,2015,108309596.074243
GA,GLYNN,2016,107410837.532436
GA,GLYNN,2017,108008011.572023
GA,GORDON,2006,31420261.70161775
GA,GORDON,2007,34989522.4786615
GA,GORDON,2008,34568421.740294
GA,GORDON,2009,37215358.7915345
GA,GORDON,2010,42933461.242578745
GA,GORDON,2011,44144871.3609745
GA,GORDON,2012,43648765.355085246
GA,GORDON,2013,46212479.189881995
GA,GORDON,2014,53298427.4613435
GA,GORDON,2015,47425737.52059899
GA,GORDON,2016,66964177.649312
GA,GORDON,2017,78259199.286589
GA,GORDON,2018,79808989.2347003
GA,GORDON,2019,83575390.75627701
GA,GRADY,2006,6799235.794141
GA,GRADY,2007,8619240.390287
GA,GRADY,2008,18556875.457732
GA,GRADY,2009,8189607.738525
GA,GRADY,2010,10127165.5905625
GA,GRADY,2011,11405336.3837105
GA,GRADY,2012,13384594.305423
GA,GRADY,2013,13553440.8423305
GA,GRADY,2014,13539798.9442365
GA,GRADY,2015,14521139.112122
GA,GRADY,2016,14399308.650385998
GA,GRADY,2017,15839608.055632995
GA,GRADY,2018,17079121.446755998
GA,GRADY,2019,320175331.723511
GA,GREENE,2006,8275689.94773025
GA,GREENE,2007,9913199.62148075
GA,GREENE,2008,12169342.9946285
GA,GREENE,2009,12981249.70046
GA,GREENE,2010,14564729.0828415
GA,GREENE,2011,16980331.447455
GA,GREENE,2012,18089694.7372015
GA,GREENE,2013,21570479.60762
GA,GREENE,2014,23856277.4562965
GA,GREENE,2015,24426650.911207
GA,GREENE,2016,22089306.711067997
GA,GREENE,2017,18759209.367044
GA,GREENE,2018,19070572.093418
GA,GREENE,2019,18912961.112545
GA,HABERSHAM,2006,37356244.98139675
GA,HABERSHAM,2007,38619563.86499899
GA,HABERSHAM,2008,39385609.57015125
GA,HABERSHAM,2009,43506580.9197825
GA,HABERSHAM,2010,41295178.5993625
GA,HABERSHAM,2011,44758513.14474125
GA,HABERSHAM,2012,43525664.172787495
GA,HABERSHAM,2013,40008857.73916725
GA,HABERSHAM,2014,40208849.1681565
GA,HABERSHAM,2015,38235134.678174
GA,HABERSHAM,2016,38610677.077671
GA,HABERSHAM,2017,37001439.4603315
GA,HABERSHAM,2018,33813772.304804996
GA,HABERSHAM,2019,31442537.496174496
GA,HANCOCK,2006,1212385.759548
GA,HANCOCK,2007,1095739.7219205
GA,HANCOCK,2008,1311306.835851
GA,HANCOCK,2009,1092417.592353
GA,HANCOCK,2010,1395061.072016
GA,HANCOCK,2011,1123894.484981
GA,HANCOCK,2012,1356043.390265
GA,HANCOCK,2013,1715618.469977
GA,HANCOCK,2014,1938591.812901
GA,HANCOCK,2015,2473865.493488
GA,HANCOCK,2016,2556416.6861869995
GA,HANCOCK,2017,2195639.954522999
GA,HANCOCK,2018,1672025.8282059992
GA,HANCOCK,2019,1482918.8119399997
GA,HARALSON,2006,59727878.55294175
GA,HARALSON,2007,63877964.57371425
GA,HARALSON,2008,60370859.75255075
GA,HARALSON,2009,64546961.28128425
GA,HARALSON,2010,67767486.70717075
GA,HARALSON,2011,69235431.738644
GA,HARALSON,2012,69760947.4914325
GA,HARALSON,2013,65526046.90922
GA,HARALSON,2014,64463193.390721
GA,HARALSON,2015,67561424.819948
GA,HARALSON,2016,70853800.790685
GA,HARALSON,2017,67306399.96117799
GA,HARALSON,2018,62594456.851061
GA,HARALSON,2019,59026588.593139
GA,HARRIS,2006,1884869.8547866
GA,HARRIS,2007,1945982.56954375
GA,HARRIS,2008,1908777.000088
GA,HARRIS,2009,2004221.7389195
GA,HARRIS,2010,3291245.755348
GA,HARRIS,2011,2759650.30578
GA,HARRIS,2012,2513559.199399
GA,HARRIS,2013,2782336.194654
GA,HARRIS,2014,3150209.215205
GA,HARRIS,2015,3388605.822239999
GA,HARRIS,2016,3400579.9536399995
GA,HARRIS,2017,3200594.4898439995
GA,HARRIS,2018,3057748.826333999
GA,HARRIS,2019,2541030.1048379997
GA,HART,2006,19633067.2377775
GA,HART,2007,18550681.8926865
GA,HART,2008,18790421.305859
GA,HART,2009,20267301.123182494
GA,HART,2010,17250216.48203
GA,HART,2011,20850501.56788225
GA,HART,2012,20194681.42945375
GA,HART,2013,20002599.542069748
GA,HART,2014,20706272.360469
GA,HART,2015,19934795.811467
GA,HART,2016,20494305.604544997
GA,HART,2017,19636113.163843
GA,HART,2018,17499663.164753497
GA,HART,2019,17219545.417269997
GA,HEARD,2006,2339941.467342
GA,HEARD,2007,2685829.150836
GA,HEARD,2008,3733205.536261
GA,HEARD,2009,4412652.502947
GA,HEARD,2010,4216478.5580005
GA,HEARD,2011,4730058.861141
GA,HEARD,2012,3692196.365932
GA,HEARD,2013,3377248.534617
GA,HEARD,2014,2965985.925895
GA,HEARD,2015,3184595.3691069996
GA,HEARD,2016,2906552.6530859997
GA,HEARD,2017,2725902.5618209997
GA,HEARD,2018,2841533.7311679996
GA,HEARD,2019,2567400.676536
GA,HENRY,2012,172911989.15903026
GA,HENRY,2014,173383841.8753335
GA,HENRY,2015,168746197.19048598
GA,HENRY,2016,161382223.832199
GA,HOUSTON,2006,79870516.17913325
GA,HOUSTON,2007,95352222.7529245
GA,HOUSTON,2008,104799622.9216064
GA,HOUSTON,2009,126352577.4426775
GA,HOUSTON,2010,146531021.5685705
GA,HOUSTON,2011,177103907.1562725
GA,HOUSTON,2012,177422309.30358875
GA,HOUSTON,2013,175873832.58122125
GA,HOUSTON,2015,177574614.31391197
GA,HOUSTON,2016,169240314.026317
GA,HOUSTON,2017,158191329.721214
GA,HOUSTON,2018,149743605.4708055
GA,HOUSTON,2019,136972158.771383
GA,IRWIN,2006,2176727.1286302498
GA,IRWIN,2007,2096490.99703
GA,IRWIN,2008,2411079.5803079
GA,IRWIN,2009,2262959.886263
GA,IRWIN,2010,2372361.0611055
GA,IRWIN,2011,2935134.2572
GA,IRWIN,2012,3534841.771587
GA,IRWIN,2013,4361220.131172
GA,IRWIN,2014,4419714.517280499
GA,IRWIN,2015,4882801.985814
GA,IRWIN,2016,5369922.2605855
GA,IRWIN,2017,6412950.208369999
GA,IRWIN,2018,6824312.854529999
GA,IRWIN,2019,4399518.7710609995
GA,JACKSON,2006,66870416.872577995
GA,JACKSON,2007,92206195.46377124
GA,JACKSON,2008,105615909.1988905
GA,JACKSON,2009,125248572.55034676
GA,JACKSON,2010,142930569.66376624
GA,JACKSON,2011,162404345.4158705
GA,JACKSON,2012,173880877.0513435
GA,JACKSON,2013,188216314.2625075
GA,JACKSON,2014,198482939.5899165
GA,JACKSON,2015,193469071.254917
GA,JACKSON,2016,184719988.550204
GA,JACKSON,2017,175579263.359433
GA,JASPER,2006,3690166.9330377
GA,JASPER,2007,4173017.27108775
GA,JASPER,2008,4985047.95023675
GA,JASPER,2009,4182918.663342
GA,JASPER,2010,4903402.357451
GA,JASPER,2011,5393080.6895240005
GA,JASPER,2012,5659607.893908
GA,JASPER,2013,5293524.164386
GA,JASPER,2014,5915705.778641
GA,JASPER,2015,6222453.723861
GA,JASPER,2016,6451389.731538
GA,JASPER,2017,6305224.901667999
GA,JASPER,2018,6331150.196171999
GA,JASPER,2019,5732796.955406
GA,JEFF DAVIS,2006,10833243.15234725
GA,JEFF DAVIS,2007,11872844.5117995
GA,JEFF DAVIS,2008,12990644.90532215
GA,JEFF DAVIS,2009,13061820.33449075
GA,JEFF DAVIS,2010,15100230.0570385
GA,JEFF DAVIS,2011,23979451.450724
GA,JEFF DAVIS,2012,25818461.41699425
GA,JEFF DAVIS,2013,26606639.4910725
GA,JEFF DAVIS,2014,24785497.346052
GA,JEFF DAVIS,2015,28362638.013605
GA,JEFF DAVIS,2016,34894773.410223
GA,JEFF DAVIS,2017,38924190.339048
GA,JEFF DAVIS,2018,33736023.93851
GA,JEFF DAVIS,2019,34793200.275391996
GA,JEFFERSON,2006,8928779.791382
GA,JEFFERSON,2007,13201022.000359
GA,JEFFERSON,2008,9108967.09215825
GA,JEFFERSON,2009,9494028.49711
GA,JEFFERSON,2010,10667956.0518715
GA,JEFFERSON,2011,14238825.93930525
GA,JEFFERSON,2012,13834490.1341135
GA,JEFFERSON,2013,11853519.585744
GA,JEFFERSON,2014,12528284.1378885
GA,JEFFERSON,2015,12015345.865655448
GA,JEFFERSON,2016,11838353.476415
GA,JEFFERSON,2017,10345874.879435
GA,JEFFERSON,2018,9503165.387345
GA,JEFFERSON,2019,8823263.813850999
GA,JENKINS,2006,4846367.0764770005
GA,JENKINS,2007,5307093.72946825
GA,JENKINS,2008,4670249.02893145
GA,JENKINS,2009,4635944.637066
GA,JENKINS,2010,5456722.708598
GA,JENKINS,2011,5862123.085262
GA,JENKINS,2012,5981646.31789
GA,JENKINS,2013,8343370.130004999
GA,JENKINS,2014,10734316.860493
GA,JENKINS,2015,14624544.474607
GA,JENKINS,2016,14421680.069808
GA,JENKINS,2017,13224034.537577998
GA,JENKINS,2018,11428398.015057
GA,JENKINS,2019,10563207.216206
GA,JOHNSON,2006,5341810.391040999
GA,JOHNSON,2007,5150266.546337
GA,JOHNSON,2008,4542895.017791
GA,JOHNSON,2009,4360177.553333
GA,JOHNSON,2010,5502316.548741
GA,JOHNSON,2011,6209769.8679059995
GA,JOHNSON,2012,7273693.176
GA,JOHNSON,2013,7578311.8341465
GA,JOHNSON,2014,8117039.587305
GA,JOHNSON,2015,7782071.278067499
GA,JOHNSON,2016,6156036.484683
GA,JOHNSON,2017,4902810.077085999
GA,JOHNSON,2018,3846668.352104999
GA,JOHNSON,2019,3587449.318983499
GA,JONES,2006,5488936.40104975
GA,JONES,2007,5705415.46904025
GA,JONES,2008,11235645.98865025
GA,JONES,2009,13776012.93307775
GA,JONES,2010,16404900.885454249
GA,JONES,2011,17829931.744839
GA,JONES,2012,18179129.848245
GA,JONES,2013,19940689.281009
GA,JONES,2014,21338812.0455795
GA,JONES,2015,20873065.705126
GA,JONES,2016,21049861.889536
GA,JONES,2017,19147145.316276997
GA,JONES,2018,16492128.212000998
GA,JONES,2019,14224948.762746
GA,LAMAR,2006,6289977.6114685
GA,LAMAR,2007,7184265.4754645005
GA,LAMAR,2008,9169115.26828705
GA,LAMAR,2009,10436350.15158775
GA,LAMAR,2010,10733251.0704345
GA,LAMAR,2011,13304231.7463825
GA,LAMAR,2012,12960648.415239
GA,LAMAR,2013,13125744.021423
GA,LAMAR,2014,12490905.877989
GA,LAMAR,2015,13926455.908616
GA,LAMAR,2016,14377415.665082
GA,LAMAR,2017,13156122.883486
GA,LAMAR,2018,13419840.8373185
GA,LAMAR,2019,14459712.308296498
GA,LANIER,2006,3300749.21998315
GA,LANIER,2007,3350017.30206925
GA,LANIER,2008,3885865.081126
GA,LANIER,2009,4012785.6233817497
GA,LANIER,2010,4909027.778727
GA,LANIER,2011,5257264.919564
GA,LANIER,2012,4121447.722623
GA,LANIER,2013,3689886.45835
GA,LANIER,2014,4708056.1522659995
GA,LANIER,2015,7376992.637183999
GA,LANIER,2016,6314093.19248
GA,LANIER,2017,4696621.530629999
GA,LANIER,2018,5707431.183383498
GA,LANIER,2019,6198425.370331999
GA,LAURENS,2006,70568892.628948
GA,LAURENS,2007,79535255.449567
GA,LAURENS,2008,79694998.43833745
GA,LAURENS,2009,87552360.51433775
GA,LAURENS,2010,94590205.13585
GA,LAURENS,2011,102378529.55721848
GA,LAURENS,2012,111936909.5488805
GA,LAURENS,2013,110441511.604769
GA,LAURENS,2014,108946120.95246
GA,LAURENS,2015,117286129.473055
GA,LAURENS,2016,109788052.6481288
GA,LAURENS,2017,101914486.27414
GA,LAURENS,2018,84294693.20830399
GA,LAURENS,2019,77435526.7447515
GA,LEE,2006,2919000.8001544997
GA,LEE,2007,3708858.202586
GA,LEE,2008,4092577.940556
GA,LEE,2009,4823218.992117
GA,LEE,2010,4460075.47806975
GA,LEE,2011,7001837.10231675
GA,LEE,2012,9520921.190184
GA,LEE,2013,10116910.677142
GA,LEE,2014,10805751.7534335
GA,LEE,2015,11830099.015916
GA,LEE,2016,10014660.1866425
GA,LEE,2017,9737145.132342
GA,LEE,2018,9330351.783801
GA,LEE,2019,9669005.43958
GA,LIBERTY,2006,23160778.0136295
GA,LIBERTY,2007,26763422.124117
GA,LIBERTY,2008,29924100.9422457
GA,LIBERTY,2009,31912155.0100405
GA,LIBERTY,2010,39194759.4780305
GA,LIBERTY,2011,38039039.40447
GA,LIBERTY,2012,46775828.884182
GA,LIBERTY,2013,43101347.36323099
